,height_cm,weight_kg,id,path_to_images
4414,172.72,61.364,428397,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{97700930-12BE-4924-8C61-AC71A8824783}01s.jpg
4415,187.96,113.636,431756,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{A0639768-8AB9-4D68-99BA-DEE72B41165F}01s.jpg
4416,162.56,61.364,431768,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{AF06638D-5E30-4304-A7B4-897D4DA083D8}01s.jpg
4417,154.94,47.727,431898,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{6AB626A2-F7FA-4A95-B78F-C0B18FB28565}01s.jpg
4418,182.88,95.455,431982,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{F3442847-EB45-4835-9224-E4601D43931F}01s.jpg
4419,157.48,65.909,432064,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{A595212E-EF6F-457B-BA24-B851B5032A87}01s.jpg
4420,172.72,85.455,432072,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{989EDD5A-E5EE-4322-A357-61730EFF1E41}01s.jpg
4421,175.26,115.909,432270,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{52E49114-3F0A-4A45-9F4E-71FB79B2F4BE}01s.jpg
4422,170.18,77.273,432411,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{62793545-A72E-47D3-B059-449DF43CB953}01s.jpg
4423,170.18,54.545,432419,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{9E32A6E8-BFEF-417A-9465-C92CA2A0D6BD}01s.jpg
4424,162.56,52.273,428927,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{A47372D3-F483-468D-852A-8B6A8362A307}01s.jpg
4425,172.72,68.182,429646,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{ACD64DB3-4AF7-467E-A6DB-562128478091}01s.jpg
4426,160.02,54.545,434030,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{1E516B02-E15B-4EA3-99F2-64E7866E7739}01s.jpg
4427,165.1,56.818,434116,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{9F299769-F248-4259-822A-F9DC2D008E14}01s.jpg
4428,167.64,54.545,430111,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{018FF90E-9E53-4E68-90E2-B3D4B3C185C3}01s.jpg
4429,172.72,70.455,434289,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{1568C362-9B28-480A-89E2-7286D334CA37}01s.jpg
4430,157.48,61.364,434298,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{2877C01E-43D9-456E-8235-1C291FE6112B}01s.jpg
4431,170.18,64.545,434403,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{CACA1FF0-153E-48B1-B04C-B9BB0ABAD4BE}01s.jpg
4432,177.8,81.818,434833,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{FD02877E-3886-4B77-B661-56EBE4772CC4}01s.jpg
4433,170.18,63.636,431047,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{F903A25E-1A06-4029-BC31-80A60F72362D}01s.jpg
4434,159.0,71.0,436688,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{1F51E580-652C-4FAA-A4B4-FE9E72C9D21C}01s.jpg
4435,172.72,74.091,436689,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{1919C3EA-3D69-4B5E-9952-25DE441C3A16}01s.jpg
4436,162.56,52.273,437221,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{7A803477-2DB5-4739-A8C8-A515D63B612A}01s.jpg
4437,167.64,55.455,438364,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{EDFADCFD-0D82-46EE-94DB-A100A0696F2B}01s.jpg
4438,180.34,100.909,438736,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{BE3FE433-644B-44DB-B721-4177F825D7A1}01s.jpg
4439,177.8,95.455,438801,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{79036D80-7F71-4EF7-85F1-5CEF7A1B3245}01s.jpg
4440,162.56,58.182,438951,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{F7CF6105-4838-42EA-A086-C3CCF4CE8730}01s.jpg
4441,177.8,75.0,439107,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{5A7C29ED-6A69-4569-AD05-09853F84D6BB}01s.jpg
4442,167.64,80.909,439122,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{9719DE7C-8E44-4A37-9818-262EF63096A9}01s.jpg
4443,175.26,79.545,439528,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{F06D6BEA-8629-4652-92B2-414180717036}01s.jpg
4444,165.1,50.0,439991,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{BA7AFAEC-0478-443F-9769-6CB3E6F672B6}01s.jpg
4445,154.94,53.182,440107,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{48FD9106-9F08-403B-817A-3BD11F390C4D}01s.jpg
4446,167.64,60.0,112947,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{F77F3C2E-5C67-4246-AF5D-AF76385B30B6}01s.jpg
4447,162.56,64.091,440472,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{8F88F0BC-FB35-46B1-9C16-E4ED46312128}01s.jpg
4448,165.1,53.182,441054,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{D53129F0-25C8-4BF2-A71A-D4BFC46705E4}01s.jpg
4449,172.72,91.818,442152,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{C45DE8BB-2222-465F-BD95-A8800DD6C854}01s.jpg
4450,177.8,88.636,442466,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{6CFE2F3D-60EC-4F4D-8FA3-56B299506D57}01s.jpg
4451,200.66,115.909,442472,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{635F29DC-2961-4AB2-80D1-12266BDA57BA}01s.jpg
4452,177.8,67.727,442710,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{05404F24-8D8E-4C56-AA26-8930DB0EAE5D}01s.jpg
4453,175.26,56.818,443764,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{8969FCDF-8CB5-43EF-A7E1-4985CEF40CF2}01s.jpg
4454,165.1,72.727,444275,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{FEF3C28F-3355-45D8-A07D-CF014169FA3F}01s.jpg
4455,187.96,122.727,444282,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{BA280B47-B605-4BC1-91FA-B74E5433A509}01s.jpg
4456,172.72,60.909,444285,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{C946DB73-2737-40CF-BD32-04F4A763B691}01s.jpg
4457,172.72,84.091,195278,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{D86021A7-3B64-469A-8594-612BBD200FB5}01s.jpg
4458,162.56,68.182,444373,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{B938E4BE-B8A5-4758-A413-3D9C34092180}01s.jpg
4459,165.1,63.636,445454,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{9488DB28-2E69-480B-B4DA-22E5ED8BB92C}01s.jpg
4460,182.88,88.636,445906,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{EC6D0123-3FA4-40BE-9DA7-604DBE6A5C04}01s.jpg
4461,172.72,60.909,444285,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{71E1BD90-4BBC-426D-8579-BE7EE7C8BB02}01s.jpg
4462,182.88,100.0,447483,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{29BC4E04-7D80-46C1-9292-AD8523DFE135}01s.jpg
4463,160.02,71.364,447583,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{75DEE847-3F0B-4903-B7EC-E2F7C365097F}01s.jpg
4464,170.18,66.818,447671,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{2C27E80B-FB2D-46F3-80AF-960FEBB2BC2C}01s.jpg
4465,160.02,45.455,447832,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{12780C9F-60C6-484D-9A8B-9E0D832E9025}01s.jpg
4466,187.96,117.273,444282,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{4E43972E-35B3-476D-BB7A-77B4B697227C}01s.jpg
4467,160.02,55.0,448514,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{DE8EFDE2-37A0-49B4-A7DB-B916EF2C4A37}01s.jpg
4468,167.64,63.636,448631,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{775CE270-3563-498A-BFB8-C7A82CCC8154}01s.jpg
4469,160.02,47.727,449615,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{D628411F-98D6-4622-92D5-1607A686D14B}01s.jpg
4470,180.34,97.727,449987,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{CC09D4EC-796E-4063-854B-E3239EC5D04A}01s.jpg
4471,157.48,55.455,450020,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{58C29514-3307-403E-BB5D-620D5D3302CC}01s.jpg
4472,177.8,59.091,451120,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{936FE02A-03A1-4834-A4E7-2860A05C0C40}01s.jpg
4473,162.56,57.727,451132,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{95BF1752-92FB-42AE-A622-73CE0EFF8CC7}01s.jpg
4474,162.56,65.909,451194,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{BE60A1E7-48E2-4E83-8906-95526B485895}01s.jpg
4475,165.1,64.545,452136,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{6FE74FCF-781A-4FF4-AC55-13E9376005BF}01s.jpg
4476,157.48,52.273,452376,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{B59E72EC-97D3-4D9B-97A7-6C87B2DB678C}01s.jpg
4477,177.8,104.545,452447,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{CA54D43B-1100-4ED1-9408-29BB0BE61F87}01s.jpg
4478,157.48,58.182,453057,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{E57C67B3-24D8-40B6-9F17-4A7F8E05A070}01s.jpg
4479,175.26,60.909,453207,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{91177CBE-0E26-4FA3-8102-1D99F3E2C272}01s.jpg
4480,157.48,55.455,450020,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{57FC13B6-BCA5-4FEB-8FC6-BE93F4B47171}01s.jpg
4481,180.34,75.0,454008,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{EFCF9D75-20E2-4F8A-BDF3-3768939ED7EE}01s.jpg
4482,167.64,60.0,112947,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{DF1D61E9-E19F-4B3F-A715-0A5E9A0B70E2}01s.jpg
4483,162.56,57.727,454167,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{62EE4508-3EDB-4092-BB25-A904AB51068A}01s.jpg
4484,185.42,102.273,454490,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{BE3653E2-EE51-43B6-B759-BFDBD6147F54}01s.jpg
4485,180.34,90.909,454626,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{A9721F4D-57BA-4AAE-B976-FBBA6ED26A1E}01s.jpg
4486,157.48,72.727,454901,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{AE08AD2A-54FD-4DF8-9231-3B724C1E1A06}01s.jpg
4487,149.86,68.182,455147,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{1D508A8F-F7C4-414E-B48E-F4DBDA9B8D35}01s.jpg
4488,177.8,100.0,455418,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{5580B2A6-D9D5-4D82-B540-A3F62366EE04}01s.jpg
4489,193.04,95.455,455586,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{3200FAEC-31BB-4040-96AF-77E048D3414D}01s.jpg
4490,160.02,53.636,455588,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{165FD12D-9E38-4864-A9E5-80048C990836}01s.jpg
4491,154.94,48.182,455592,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{FA7D7C5B-6D14-4866-9CD5-79B1AC633AC6}01s.jpg
4492,170.18,77.273,455657,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{29C6F0D4-B46E-45CF-ABBE-E5678FD0075D}01s.jpg
4493,172.72,75.0,455694,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{9174018F-F780-40A4-A95A-B85540DBB825}01s.jpg
4494,160.02,47.727,455730,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{BB66FFA0-88B9-44A6-9293-978C4D43400F}01s.jpg
4495,180.34,75.0,455731,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{EC52143A-A8F4-4E80-B4EF-D885C5F005B8}01s.jpg
4496,180.34,65.909,455735,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{E42EA053-FE1F-4ACF-A473-00CDEC368AEE}01s.jpg
4497,177.8,79.545,456130,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{2426CB02-8E42-4417-BD90-A387F0AEDA14}01s.jpg
4498,167.64,97.727,456164,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{E720376B-18D6-4D8E-9AA2-7F8DF2EB584D}01s.jpg
4499,157.48,51.364,456173,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{009A7331-2C9C-49D6-ACF5-EEF1C6D15235}01s.jpg
4500,167.64,65.909,456278,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{94B4B487-5BA7-4130-B614-E92680AAC72E}01s.jpg
4501,172.72,77.273,456400,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{069A8BDE-0CBF-46EC-A78F-CAE49F50243D}01s.jpg
4502,177.8,90.909,456454,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{37F18760-6050-43F2-9C5F-0E93F0EE108A}01s.jpg
4503,157.48,55.455,450020,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{C0BB1C8E-91FE-4958-9735-C74809ACA895}01s.jpg
4504,177.8,82.273,456750,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{FD2237CD-5009-4802-B36A-94352323F6D5}01s.jpg
4505,167.64,90.909,456803,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{2E7222BE-248E-4F9B-A500-4A2CB572F1AD}01s.jpg
4506,175.26,127.727,456912,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{1C8AEDC4-2FCC-41C7-9BE3-752618D2F5B6}01s.jpg
4507,175.26,63.636,457192,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{E81B43DD-6257-4963-A25D-FCAEF4889459}01s.jpg
4508,167.64,79.545,457206,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{C80955B9-4154-4AE5-A0D5-3130BC68E136}01s.jpg
4509,185.42,90.909,457408,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{F66E5ACE-0CAC-40AC-B915-569F1EAB0D90}01s.jpg
4510,170.18,53.636,457410,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{32333D03-02E9-4A2E-9169-ABD12BDFCDF3}01s.jpg
4511,157.48,79.091,457411,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{E784D6A1-40F5-4ED2-9F54-0CBAD505A9FF}01s.jpg
4512,170.18,79.545,458502,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{A46AD6F4-82BC-447A-9F6D-73BFB7AB375B}01s.jpg
4513,187.96,96.364,458504,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{B11FAB5A-168A-44A0-98D7-E94427C86466}01s.jpg
4514,162.0,61.364,458507,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{5EC4CE34-BD5F-4A6A-A374-E053545BA70F}01s.jpg
4515,190.5,102.273,458509,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{6A7DEC8F-EC6D-444A-939B-1170AAE25C9F}01s.jpg
4516,146.05,31.818,459198,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{1C992296-4D27-4125-9298-8759817B6005}01s.jpg
4517,177.8,120.909,459199,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{D1A3A625-FBB3-4C6B-A3C9-DE1425DD083D}01s.jpg
4518,180.34,79.545,459357,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{41639DAB-FC7A-41BA-94D6-F927D10EFBD1}01s.jpg
4519,168.91,68.636,459358,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{D0F17EDD-FEB5-4A7D-A579-3153D235D5AC}01s.jpg
4520,177.8,81.818,459363,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{3A5728BC-76EF-4376-89EF-6E70E2A7D476}01s.jpg
4521,172.72,62.727,459366,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{2AF390AA-F8C8-42BA-865B-654F8E863D9C}01s.jpg
4522,177.8,75.0,459606,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{DF768CB1-ABF9-43A2-B139-E7D311AAC0F9}01s.jpg
4523,170.18,115.909,459611,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{C3034A24-79EF-4429-B5D8-F3F6C7B735D5}01s.jpg
4524,157.48,50.0,126293,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{10B58887-2064-4CAB-97AD-79B01D073A49}01s.jpg
4525,154.94,70.455,459814,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{BFE89505-7631-4D3C-92D9-2A13CFDDA183}01s.jpg
4526,165.1,72.727,459887,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{B3675FBB-00B5-431F-ADDC-807CF13E677F}01s.jpg
4527,149.86,49.091,459938,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{0C3124E7-E674-4763-BA15-11EE701EDD18}01s.jpg
4528,187.96,88.636,459939,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{D51174B3-E8B2-49DF-A349-93AD0CA365D9}01s.jpg
4529,167.64,75.0,460085,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{B8785499-3FD5-4D7A-A78D-6F7006EB1687}01s.jpg
4530,167.64,73.636,460152,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{AA61611B-101C-491B-8929-2A26E66BE342}01s.jpg
4531,157.0,77.273,460206,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{8BDA6E96-5D5F-4861-A32A-92B130E411FA}01s.jpg
4532,173.0,59.091,460208,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{4BC485C0-B606-4B10-A7CC-4F98BDCB805E}01s.jpg
4533,162.56,55.0,460209,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{2518A092-739E-4DBD-BD9D-16CBC694DD1A}01s.jpg
4534,157.48,60.909,460219,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{61B016AF-35E4-43EB-AA2B-82837BB3D22F}01s.jpg
4535,167.64,59.091,460235,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{5FE37AA1-0BE5-42C0-BE35-4ED8F1F19A83}01s.jpg
4536,170.18,50.0,460238,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{E742EA13-3F3A-47E0-A096-CF5D707DC2AE}01s.jpg
4537,154.94,54.545,460311,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{AAEB364D-CCE3-4D12-9BC4-6B5F04115BFD}01s.jpg
4538,185.42,70.455,460344,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{657854A9-0E70-40D1-8BEB-899AA76AC43D}01s.jpg
4539,173.228,81.818,460346,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{885F7245-440D-4130-B7C8-11D6B3BC41AD}01s.jpg
4540,152.4,47.273,460384,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{0E77F29E-52AC-4BDC-83A7-71F87F9A78BA}01s.jpg
4541,160.02,60.0,460385,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{AB2783BE-139E-46DA-B4D0-3EDC2EA10BB3}01s.jpg
4542,175.26,88.636,460461,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{63B82A30-4AD3-4DD1-A2BB-51C8AEFA2E92}01s.jpg
4543,182.88,65.909,460538,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{E5604EF5-A088-48F9-8E97-79EE8F245BE6}01s.jpg
4544,162.56,57.273,460539,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{B5915451-E840-439F-A92D-974DC623B330}01s.jpg
4545,187.96,97.727,460616,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{A149E71D-7397-4D1C-8408-5915CC8343D8}01s.jpg
4546,182.88,75.909,460801,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{224D7D79-4444-436D-B2F6-5A567DAE366B}01s.jpg
4547,177.8,80.909,460805,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{AD1E1FD6-12EC-47EF-AC80-E5051F9EDF32}01s.jpg
4548,154.94,48.636,460820,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{E6768B49-8B84-4A54-A1D9-E5DDDF38E4E6}01s.jpg
4549,180.34,79.545,459357,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{78307B03-1E21-4BE1-9553-6E44249DBB22}01s.jpg
4550,168.91,68.636,459358,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{5BB14535-D17F-47E4-9A78-722FB534235D}01s.jpg
4551,161.29,61.364,460875,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{ACE38744-EDFB-4508-9ECC-28DEB98DB4C7}01s.jpg
4552,162.56,74.091,460878,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{71104749-136F-4F92-A3B8-BE6D8D4B457A}01s.jpg
4553,175.26,70.455,460930,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{1696C11A-50AB-4472-851C-5F08EA0F1158}01s.jpg
4554,172.72,70.455,274927,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{5A93D012-BED1-4B9C-B397-F008D8447F01}01s.jpg
4555,172.72,80.909,460971,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{9FC745D0-AC10-4775-9612-CEBC17AA904A}01s.jpg
4556,162.56,65.909,460972,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{321DFC23-10F7-4307-8327-6ABF9DF60AA8}01s.jpg
4557,177.8,63.636,460973,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{29DDCECF-D9AC-4BC5-ADE7-4995B283AA18}01s.jpg
4558,172.0,74.0,460974,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{FCF072B4-125F-4AD1-8A0D-D6008A5C3B44}01s.jpg
4559,190.5,102.273,460975,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{BAEB8834-8A27-43DB-B4A9-4E994B3078CB}01s.jpg
4560,165.0,86.364,460976,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{C6FBF4E1-9597-45B5-89D2-7E8ADD32D251}01s.jpg
4561,172.72,61.364,461203,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{3BB26DEE-CAA1-4C63-9680-A7193AD079FB}01s.jpg
4562,180.0,79.545,461205,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{9D99F4FF-2EB1-46D4-BF1E-BD028914550D}01s.jpg
4563,160.02,59.091,461207,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{073C472C-1DE2-461D-965F-7379B2F25056}01s.jpg
4564,165.1,75.909,461208,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{C79D0884-354F-4D67-AA4B-E7AC867C7411}01s.jpg
4565,180.34,79.545,461402,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{ACEA946D-C916-4049-B76F-B60CB2955646}01s.jpg
4566,170.18,80.455,461409,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{B49B0033-67DA-40FA-85BD-64FF05923EA6}01s.jpg
4567,165.1,61.364,461410,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{FF82DFD7-84E6-4D4B-8535-BAF98585A738}01s.jpg
4568,162.0,61.364,458507,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{6D632F97-6643-4C77-99AC-19725C2CB030}01s.jpg
4569,177.8,75.0,459606,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{6BCA79D8-A8D8-44C4-AD86-32472545971C}01s.jpg
4570,175.0,77.273,461517,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{362B24F3-A1D5-4A73-B65A-CAB6336B3E57}01s.jpg
4571,171.45,61.364,461570,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{29F04B5E-AEED-4F1E-B219-A5756BEA379D}01s.jpg
4572,154.94,41.818,461634,C:/Users/lucas/Desktop/Datasets_in_use/Silhouette_Local/separate_images\{2B35BFBC-FC18-4747-9E5E-E5E8A9AE89AE}01s.jpg
